ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:20:56.907818,155.742,0.9485,1662.5023193359375,4642.47119140625,501.1710510253906,1,High,1,entry_executed
2025-12-03T17:20:58.666566,155.742,0.9778,1661.370361328125,4638.65185546875,502.682373046875,1,High,0,cooldown
2025-12-03T17:20:59.598691,155.742,0.9933,1663.14794921875,4643.962890625,500.8765563964844,1,High,0,cooldown
2025-12-03T17:21:00.504319,155.742,0.0084,1494.755615234375,3989.430419921875,707.6324462890625,1,High,0,cooldown
2025-12-03T17:21:01.419352,155.742,0.0237,1496.43701171875,3993.953857421875,706.4330444335938,1,High,0,cooldown
2025-12-03T17:21:02.338882,155.742,0.039,1503.908203125,4015.53564453125,699.6646728515625,1,High,0,cooldown
2025-12-03T17:21:03.257241,155.742,0.0543,1498.66455078125,4000.8974609375,703.872802734375,1,High,0,cooldown
2025-12-03T17:21:04.167217,155.742,0.0695,1495.196044921875,3990.80322265625,707.2010498046875,1,High,0,cooldown
2025-12-03T17:21:05.087682,155.742,0.0848,1498.871337890625,4001.191162109375,703.981201171875,1,High,0,cooldown
2025-12-03T17:21:06.044688,155.742,0.1007,1496.5068359375,3994.261962890625,706.2841796875,1,High,0,cooldown
2025-12-03T17:21:06.974305,155.742,0.1162,1496.918701171875,3995.432373046875,705.8571166992188,2,Low,0,insufficient_q_advantage
2025-12-03T17:21:07.879294,155.742,0.1313,1501.697998046875,4009.4892578125,701.28369140625,1,High,0,cooldown
2025-12-03T17:21:08.789657,155.742,0.1465,1502.9708251953125,4013.5390625,699.8359375,2,Low,0,insufficient_q_advantage
2025-12-03T17:21:09.715704,155.742,0.1619,1501.9476318359375,4010.69091796875,700.6639404296875,1,High,0,cooldown
2025-12-03T17:21:10.664891,155.742,0.1777,1498.99658203125,4001.550048828125,703.8416748046875,1,High,0,cooldown
2025-12-03T17:21:11.622888,155.742,0.1937,1503.847412109375,4016.025634765625,699.096923828125,1,High,0,cooldown
2025-12-03T17:21:12.553703,155.742,0.2092,1509.117919921875,4030.9248046875,694.6410522460938,2,Low,0,insufficient_q_advantage
2025-12-03T17:21:13.469639,155.742,0.2245,1493.22900390625,3985.189453125,708.9061889648438,1,High,1,entry_executed
2025-12-03T17:21:15.240597,155.742,0.254,1500.189453125,4004.9921875,702.7325439453125,1,High,0,cooldown
2025-12-03T17:21:16.157105,155.742,0.2693,1497.3604736328125,3996.7265625,705.396240234375,1,High,0,cooldown
2025-12-03T17:21:17.058685,155.742,0.2843,1498.521240234375,4000.515625,703.9789428710938,1,High,0,cooldown
2025-12-03T17:21:17.972441,155.742,0.2995,1502.805419921875,4013.111083984375,699.9522705078125,1,High,0,cooldown
2025-12-03T17:21:18.874089,155.742,0.3146,1499.887451171875,4004.25732421875,702.87646484375,1,High,0,cooldown
2025-12-03T17:21:19.795215,155.742,0.3299,1499.8671875,4003.7421875,703.3824462890625,1,High,0,cooldown
2025-12-03T17:21:20.719312,155.742,0.3453,1503.0166015625,4013.754638671875,699.7345581054688,1,High,0,cooldown
2025-12-03T17:21:21.661539,155.742,0.361,1503.0665283203125,4014.099609375,699.47900390625,1,High,0,cooldown
2025-12-03T17:21:22.581731,155.742,0.3764,1512.64111328125,4041.17236328125,691.4102783203125,1,High,0,cooldown
2025-12-03T17:21:23.524410,155.742,0.3921,1495.7747802734375,3992.10302734375,707.0107421875,1,High,0,cooldown
2025-12-03T17:21:24.444897,155.742,0.4074,1511.1527099609375,4036.671875,692.898193359375,1,High,0,cooldown
2025-12-03T17:21:25.368879,155.742,0.4228,1504.9820556640625,4019.454833984375,697.9769287109375,1,High,0,cooldown
2025-12-03T17:21:26.272972,155.742,0.4379,1491.0831298828125,3979.292236328125,710.5628662109375,2,Low,0,insufficient_q_advantage
2025-12-03T17:21:27.184762,155.742,0.4531,1499.426025390625,4002.789306640625,703.4815673828125,1,High,0,cooldown
2025-12-03T17:21:28.093110,155.742,0.4682,1514.2288818359375,4045.928466796875,689.8270263671875,1,High,0,cooldown
